q,eps,B_i,mu_i,sig_i,thresh,mean_abs_belief,score,N_i
0.75,0.4357,-0.47493861832724865,2.503401360544218,0.8911824267911022,0.5150945736855667,0.6280864218396182,50.0,147.0
0.75,0.5,-0.4816602823300254,2.503401360544218,0.8757826405379001,0.5236463121950522,0.5564453917935664,64.0,147.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7387891349699633,234.99999999999997,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8245191305685258,185.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.34520036876445,160.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9633500758068042,124.0,368.0
0.75,0.3071,-0.6910562266368299,1.0308123249299719,0.18832197550668472,0.26554954410277826,0.6983532510637059,89.0,357.0
0.75,0.3714,-0.24025055030422518,1.4661354581673307,0.8981214378408146,0.4641575586823115,0.5708868526878735,56.0,251.0
0.75,0.4357,-0.5019551709235477,2.496598639455782,0.827866281718438,0.5150945736855667,0.6421725459316979,41.0,147.0
0.75,0.5,-0.5391362455219556,2.4630872483221475,0.7375225163928136,0.5236463121950522,0.5534753553465556,61.0,149.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.727572517303645,234.99999999999997,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.841371810058747,198.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.312451575140724,146.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9843077639975355,105.0,368.0
0.75,0.3071,-0.5354243681887507,1.0605187319884726,0.3208827280385084,0.26554954410277826,0.7063163671335806,69.0,347.0
0.75,0.3714,-0.26878954351256784,1.3643122676579926,0.7862607326222206,0.4641575586823115,0.5778980743699959,88.0,269.0
0.75,0.4357,-0.5223138528632206,2.3986928104575163,0.7526846876135573,0.5150945736855667,0.6816246753717812,44.0,153.0
0.75,0.5,-0.496892729805638,2.548611111111111,0.8565909589691304,0.5236463121950522,0.5391340546376894,36.0,144.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7432590783203836,246.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8732677775017452,188.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3353548244347693,163.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9627259320075305,140.0,368.0
0.75,0.3071,-0.6240709997147967,1.0574712643678161,0.24477631539134312,0.26554954410277826,0.7038075723178584,98.0,348.0
0.75,0.3714,-0.28144980147110116,1.4448818897637796,0.8101918370494889,0.4641575586823115,0.5609064060264753,89.0,254.0
0.75,0.4357,-0.4415150518823715,2.5136986301369864,0.9738801181452836,0.5150945736855667,0.6281538490434547,63.0,146.0
0.75,0.5,-0.49839906822541497,2.453333333333333,0.8212727250365063,0.5236463121950522,0.5437584420426036,56.0,150.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7221008157542,246.99999999999997,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8386632761169863,198.99999999999997,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3233559746251107,161.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.960501077441777,116.0,368.0
0.75,0.3071,-0.6043897821268408,1.0605187319884726,0.26150256707840147,0.26554954410277826,0.6902865813379055,73.0,347.0
0.75,0.3714,-0.3215716372722932,1.2559726962457338,0.6447531680563259,0.4641575586823115,0.5593866633600403,79.0,293.0
0.75,0.4357,-0.4694700737928619,2.591549295774648,0.9356396439573166,0.5150945736855667,0.6509606811913925,53.0,142.0
0.75,0.5,-0.5182354790509199,2.537931034482759,0.8053329973514484,0.5236463121950522,0.5693089887352978,57.0,145.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.721509157148104,249.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8418014680460917,204.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3129630469381062,175.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9859400198615519,140.0,368.0
0.75,0.3071,-0.6277617613446147,1.0484330484330484,0.2397567509968005,0.26554954410277826,0.7023655708448316,108.0,351.0
0.75,0.3714,-0.2833710047113536,1.3381818181818181,0.7472351240262415,0.4641575586823115,0.5858112846613297,90.0,275.0
0.75,0.4357,-0.47338656171964155,2.5734265734265733,0.9197864641934199,0.5150945736855667,0.6503942129323127,64.0,143.0
0.75,0.5,-0.4766137546751648,2.5734265734265733,0.9121519203112052,0.5236463121950522,0.5315750241751975,50.0,143.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7126394462681906,234.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.878445603259925,198.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3176844219444337,140.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9715895501831621,91.0,368.0
0.75,0.3071,-0.45567276869291906,1.0823529411764705,0.40472982145340175,0.26554954410277826,0.6680967611290016,83.0,340.0
0.75,0.3714,-0.304546477421172,1.3643122676579926,0.7273146559836482,0.4641575586823115,0.5720449561028992,64.0,269.0
0.75,0.4357,-0.4834039504611641,2.4864864864864864,0.8659199645189617,0.5150945736855667,0.6637325491004038,69.0,148.0
0.75,0.5,-0.5088156045290243,2.4864864864864864,0.8094583314525372,0.5236463121950522,0.5519213795326943,57.0,148.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.757749094748869,240.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8599349070864057,206.99999999999997,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3112799095214636,150.0,369.0
0.75,0.2429,-0.9011646175590797,1.002724795640327,0.05212840999920706,0.0680262208558565,0.9493039975429773,148.0,367.0
0.75,0.3071,-0.5715662555074661,1.057636887608069,0.2883284942543115,0.26554954410277826,0.6823848810539884,101.0,347.0
0.75,0.3714,-0.2942278452944937,1.3237410071942446,0.721866359402068,0.4641575586823115,0.5432499948519217,73.0,278.0
0.75,0.4357,-0.4107697475610115,2.6099290780141846,1.0900780741469984,0.5150945736855667,0.6503875709194442,56.0,141.0
0.75,0.5,-0.5150643557416195,2.469798657718121,0.7905231211665282,0.5236463121950522,0.5378201543284231,64.0,149.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.6792067409352303,217.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8010373260009451,186.99999999999997,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.372689973654524,174.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,1.0065865613026723,147.0,368.0
0.75,0.3071,-0.5261109931169868,1.0855457227138643,0.3370843842834054,0.26554954410277826,0.6718043882531536,105.0,339.0
0.75,0.3714,-0.23935275855665475,1.4488188976377954,0.8892061523489155,0.4641575586823115,0.5812167513862372,55.0,254.0
0.75,0.4357,-0.5205799153722197,2.437086092715232,0.7683831734215136,0.5150945736855667,0.6418034964744888,60.0,151.0
0.75,0.5,-0.46700876875954084,2.5205479452054793,0.9157613651155216,0.5236463121950522,0.5701027680552739,39.0,146.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7379415514896066,220.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8594352384325936,218.99999999999997,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3688672876844115,189.0,369.0
0.75,0.2429,-0.9011646175590797,1.002724795640327,0.05212840999920706,0.0680262208558565,0.9678480761727705,129.0,367.0
0.75,0.3071,-0.58896519747554,1.0544412607449856,0.2727637182189634,0.26554954410277826,0.6868282315025624,83.0,349.0
0.75,0.3714,-0.30336991142429015,1.3796992481203008,0.7374268816560109,0.4641575586823115,0.5516811654748033,47.0,266.0
0.75,0.4357,-0.48688051303237445,2.4864864864864864,0.8580815062912186,0.5150945736855667,0.6773966641101299,56.0,148.0
0.75,0.5,-0.5162055341174605,2.5205479452054793,0.8042624297581202,0.5236463121950522,0.5509733379543316,55.0,146.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.731238270825764,240.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8613958773215245,200.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3359187956535592,153.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9750958937380442,105.0,368.0
0.75,0.3071,-0.6018982252940138,1.0544412607449856,0.26204844390082926,0.26554954410277826,0.6998577733571442,90.0,349.0
0.75,0.3714,-0.35729502219512577,1.3154121863799284,0.6228726593900633,0.4641575586823115,0.569325470233993,62.0,279.0
0.75,0.4357,-0.4787577086928149,2.537931034482759,0.8945867060012139,0.5150945736855667,0.6799118139190118,71.0,145.0
0.75,0.5,-0.5615560819653147,2.453333333333333,0.6888315388314394,0.5236463121950522,0.5754304463873473,45.0,150.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7336728752700865,254.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8798073527026375,194.99999999999997,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.33065513771183,173.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,1.0015859133287017,125.0,368.0
0.75,0.3071,-0.5995844988038933,1.0484330484330484,0.2624486826877841,0.26554954410277826,0.7033850368711796,61.0,351.0
0.75,0.3714,-0.2955694101700106,1.3003533568904593,0.7070317305975525,0.4641575586823115,0.5729612838572504,71.0,283.0
0.75,0.4357,-0.46700876875954084,2.5205479452054793,0.9157613651155215,0.5150945736855667,0.6390602286087026,60.0,146.0
0.75,0.5,-0.4313348186365151,2.6285714285714286,1.0443238218569753,0.5236463121950522,0.552611865969607,56.0,140.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.743390649615885,242.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.7963264813801934,185.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3252250701973067,161.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9665250983711333,124.0,367.0
0.75,0.3071,-0.5110981271656774,1.0823529411764705,0.35018531920322865,0.26554954410277826,0.6890586826491266,86.0,340.0
0.75,0.3714,-0.3307206734577216,1.3142857142857143,0.6610134457862443,0.4641575586823115,0.5775602972978103,69.0,280.0
0.75,0.4357,-0.45946668303936716,2.6285714285714286,0.9735271449943326,0.5150945736855667,0.633134945886696,64.0,140.0
0.75,0.5,-0.5094928578581912,2.496598639455782,0.8112654904854334,0.5236463121950522,0.5508519611678986,57.0,147.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.741191916792005,242.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.862667902760014,197.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.327999987276523,136.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9655466749781272,104.0,368.0
0.75,0.3071,-0.5080165035681536,1.0855457227138643,0.35415433381115224,0.26554954410277826,0.6962591872248455,76.0,339.0
0.75,0.3714,-0.2842982764774361,1.4099616858237547,0.7857302521752392,0.4641575586823115,0.5283963236707135,50.0,261.0
0.75,0.4357,-0.5528827598327734,2.367741935483871,0.681737389972544,0.5150945736855667,0.7074130267461912,62.0,155.0
0.75,0.5,-0.4595941195232032,2.6861313868613137,0.9945238732993341,0.5236463121950522,0.5322429207268935,78.0,137.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7497168071121108,253.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8156094508501952,192.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3130465223613335,144.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9532963143699543,127.0,368.0
0.75,0.3071,-0.5719784574294482,1.0574712643678161,0.28793046091667474,0.26554954410277826,0.6769335667314132,74.0,348.0
0.75,0.3714,-0.3224271900748143,1.3430656934306568,0.6881473722273095,0.4641575586823115,0.5585482754860326,75.0,274.0
0.75,0.4357,-0.42868296924180394,2.6285714285714286,1.0511412650941232,0.5150945736855667,0.6599013728776096,52.0,140.0
0.75,0.5,-0.5243725608976576,2.5555555555555554,0.7973722274670736,0.5236463121950522,0.5427097989003258,65.0,144.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.712287991298531,224.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8570098096072964,201.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3658069569477551,154.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,1.0018579950756776,154.0,368.0
0.75,0.3071,-0.6409858738039561,1.0424929178470255,0.22807611566991898,0.26554954410277826,0.7191591951614503,117.0,353.0
0.75,0.3714,-0.31580575942018724,1.4545454545454546,0.7563362719282208,0.4641575586823115,0.5805273868622479,60.0,253.0
0.75,0.4357,-0.527285010450288,2.414473684210526,0.7473116638937798,0.5150945736855667,0.6566776003423994,54.0,152.0
0.75,0.5,-0.4070006598785358,2.584507042253521,1.0892752322716914,0.5236463121950522,0.5513419763478117,52.0,142.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.716423198573664,222.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8435357262279175,201.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3037485291525188,137.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9563635111410032,128.0,368.0
0.75,0.3071,-0.6098903711600524,1.0574712643678161,0.25624708976560867,0.26554954410277826,0.6950465538202036,86.0,348.0
0.75,0.3714,-0.29085927581330734,1.3542435424354244,0.7439612236606813,0.4641575586823115,0.5703218368886884,44.0,271.0
0.75,0.4357,-0.47545808561451464,2.537931034482759,0.9022629760786919,0.5150945736855667,0.6383099321216282,51.0,145.0
0.75,0.5,-0.4671199790668472,2.5673758865248226,0.9325094986606298,0.5236463121950522,0.5434592651955892,68.0,141.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7315693463384907,238.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8269059279335265,206.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3400152571841046,164.0,369.0
0.75,0.2429,-0.9011646175590797,1.002724795640327,0.05212840999920706,0.0680262208558565,0.9686013095056966,118.0,367.0
0.75,0.3071,-0.5209050428556004,1.0728862973760933,0.3379661452743406,0.26554954410277826,0.6834176319812212,85.0,343.0
0.75,0.3714,-0.3275508992709544,1.3249097472924187,0.671111268579762,0.4641575586823115,0.547775196958875,72.0,277.0
0.75,0.4357,-0.5328151919332847,2.44,0.7436845209271647,0.5150945736855667,0.6910384506940149,47.0,150.0
0.75,0.5,-0.5068354534032812,2.537931034482759,0.8306265990009563,0.5236463121950522,0.5366304858870783,57.0,145.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7312825555669797,244.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8079723137810038,194.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3071435599037267,155.0,369.0
0.75,0.2429,-0.8633785287382137,1.005464480874317,0.07371987739471061,0.0680262208558565,0.9635488035347662,132.0,366.0
0.75,0.3071,-0.5571716734599889,1.0760233918128654,0.30599942577663464,0.26554954410277826,0.6842304873266347,81.0,342.0
0.75,0.3714,-0.2896067087909585,1.3901515151515151,0.7657794453113381,0.4641575586823115,0.5544117137682325,47.0,264.0
0.75,0.4357,-0.4575699977266368,2.5774647887323945,0.9591952588158547,0.5150945736855667,0.6403634968539812,55.0,142.0
0.75,0.5,-0.5074836240519534,2.5136986301369864,0.8212611532143387,0.5236463121950522,0.5645122583975458,71.0,146.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.72166174802714,241.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8372677644028297,186.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.339374070671326,155.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9588660739057929,138.0,368.0
0.75,0.3071,-0.5744034819343461,1.0635838150289016,0.287510522900483,0.26554954410277826,0.692268291737766,85.0,346.0
0.75,0.3714,-0.2676067087659223,1.373134328358209,0.7933646635807388,0.4641575586823115,0.5753133801714336,90.0,268.0
0.75,0.4357,-0.4712882601636639,2.584507042253521,0.9287501653667237,0.5150945736855667,0.6301916189222627,59.0,142.0
0.75,0.5,-0.48396447490342415,2.6666666666666665,0.9273097549592112,0.5236463121950522,0.562978341468066,38.0,138.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7448794208457468,238.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8578368123606614,205.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3490152254012626,157.0,369.0
0.75,0.2429,-0.9011646175590797,1.002724795640327,0.05212840999920706,0.0680262208558565,0.9567054197709314,112.0,367.0
0.75,0.3071,-0.6342298641936299,1.0454545454545454,0.23399159411334092,0.26554954410277826,0.7121343639953215,94.0,352.0
0.75,0.3714,-0.3580199869307555,1.3237410071942446,0.6257752295822341,0.4641575586823115,0.5648589596458807,81.0,278.0
0.75,0.4357,-0.4736558043622068,2.453333333333333,0.8762546560345469,0.5150945736855667,0.6128153155291445,60.0,150.0
0.75,0.5,-0.4424625405186143,2.4630872483221475,0.9520270844723581,0.5236463121950522,0.5880877284755353,69.0,149.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.743818108115555,241.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8466870957693933,190.99999999999997,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.2990785708155268,159.0,369.0
0.75,0.2429,-0.9010374146830469,1.0027322404371584,0.05219938025831367,0.0680262208558565,0.9347060032726823,119.0,366.0
0.75,0.3071,-0.5839389697610656,1.0574712643678161,0.2777711718067718,0.26554954410277826,0.6954121685885759,106.0,348.0
0.75,0.3714,-0.2703727463281983,1.373134328358209,0.7886474515595765,0.4641575586823115,0.5693255645909243,73.0,268.0
0.75,0.4357,-0.45651102149364514,2.537931034482759,0.9470148355184481,0.5150945736855667,0.6608826980262023,49.0,145.0
0.75,0.5,-0.5343050085560597,2.453333333333333,0.7446401069569707,0.5236463121950522,0.5993360523676031,54.0,150.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.718251354493236,241.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8743024430069775,218.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3625163107602776,132.0,369.0
0.75,0.2429,-0.9011646175590797,1.002724795640327,0.05212840999920706,0.0680262208558565,0.954449028362701,146.0,367.0
0.75,0.3071,-0.6240709997147967,1.0574712643678161,0.24477631539134317,0.26554954410277826,0.6791767419399193,77.0,348.0
0.75,0.3714,-0.2666927294686617,1.4061302681992338,0.8140297366490798,0.4641575586823115,0.5625963759356573,50.0,261.0
0.75,0.4357,-0.478277164684375,2.503401360544218,0.8835160868056718,0.5150945736855667,0.6277326511130976,51.0,147.0
0.75,0.5,-0.5264712549890106,2.3896103896103895,0.741284321705472,0.5236463121950522,0.5504456162510203,45.0,154.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.698109953853985,233.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8428821908130113,190.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3353617450083768,137.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9771351681838351,129.0,368.0
0.75,0.3071,-0.5698768487924213,1.0666666666666667,0.29225096752504287,0.26554954410277826,0.696232473368505,88.0,345.0
0.75,0.3714,-0.3054486591970054,1.3060498220640568,0.6948711836956353,0.4641575586823115,0.5366695356930319,79.0,281.0
0.75,0.4357,-0.5217607512905742,2.392156862745098,0.7517760593208164,0.5150945736855667,0.6851276221923724,52.0,153.0
0.75,0.5,-0.46580873587815486,2.537931034482759,0.924909610906496,0.5236463121950522,0.5541513146846546,63.0,145.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7500204769190666,253.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8704450578239138,186.99999999999997,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3354089940471934,155.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9904946016952213,123.0,368.0
0.75,0.3071,-0.5719784574294482,1.0574712643678161,0.28793046091667474,0.26554954410277826,0.6997218278137912,86.0,348.0
0.75,0.3714,-0.3410040883463265,1.295774647887324,0.6367692707299896,0.4641575586823115,0.5590295201047474,63.0,284.0
0.75,0.4357,-0.47164340161558954,2.503401360544218,0.8987833776823807,0.5150945736855667,0.6484120606375232,56.0,147.0
0.75,0.5,-0.481917200953471,2.5664335664335662,0.8972330470348695,0.5236463121950522,0.53392753592108,54.0,143.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.765223851529572,234.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.849229267792513,196.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3600721556738526,170.0,369.0
0.75,0.2429,-0.8118709465757441,1.005464480874317,0.10439876051662733,0.0680262208558565,0.9355736753402087,148.0,366.0
0.75,0.3071,-0.5142712911080439,1.0791788856304985,0.34616529406510477,0.26554954410277826,0.6824769444755872,97.0,341.0
0.75,0.3714,-0.3607708788282826,1.2867132867132867,0.6044401862670219,0.4641575586823115,0.5579254658332962,88.0,286.0
0.75,0.4357,-0.5201979713303649,2.44,0.7701082175036614,0.5150945736855667,0.6907703862739618,75.0,150.0
0.75,0.5,-0.5067074155803639,2.503401360544218,0.8196079173784508,0.5236463121950522,0.5219438801991846,65.0,147.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.767794578921117,252.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8155339006900735,180.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3449591203395832,159.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9938212852001602,137.0,368.0
0.75,0.3071,-0.5535521461201715,1.0545977011494252,0.3030621672794125,0.26554954410277826,0.6913459266685748,74.0,348.0
0.75,0.3714,-0.31664301741160983,1.3529411764705883,0.7021962580184307,0.4641575586823115,0.5661286017821834,49.0,272.0
0.75,0.4357,-0.4596181062480606,2.4466666666666668,0.9058084173206213,0.5150945736855667,0.6654759199250926,64.0,150.0
0.75,0.5,-0.5209604767107813,2.4466666666666668,0.7705986129122102,0.5236463121950522,0.5345748220963847,74.0,150.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.739088387860409,238.99999999999997,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.813037827666347,162.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3553363896274295,163.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9817948240481158,94.0,368.0
0.75,0.3071,-0.6052006127230393,1.0454545454545454,0.25712973861329,0.26554954410277826,0.7142403257327525,90.0,352.0
0.75,0.3714,-0.3122771973516911,1.3745318352059925,0.7203484812087674,0.4641575586823115,0.5637856111620505,65.0,267.0
0.75,0.4357,-0.4658305043541693,2.6099290780141846,0.951095297261856,0.5150945736855667,0.6426541025218094,60.0,141.0
0.75,0.5,-0.43576359328040903,2.489795918367347,0.9784573929994668,0.5236463121950522,0.5587281194130245,64.0,147.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7614796006156803,263.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8137006138487746,193.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3236503181707964,147.0,369.0
0.75,0.2429,-0.8356196877842892,1.0082191780821919,0.09028634001799495,0.0680262208558565,0.9246412607056533,116.0,365.0
0.75,0.3071,-0.5629711484838842,1.0635838150289016,0.2973930859978396,0.26554954410277826,0.688595450808054,91.0,346.0
0.75,0.3714,-0.31047478271755125,1.3237410071942446,0.6965054327245502,0.4641575586823115,0.5673362348392764,79.0,278.0
0.75,0.4357,-0.5391803037660716,2.383116883116883,0.7134883388780509,0.5150945736855667,0.6799350378701232,60.0,154.0
0.75,0.5,-0.466702769830714,2.4864864864864864,0.9040934423609585,0.5236463121950522,0.5416159878958681,54.0,148.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.683763970839936,226.99999999999997,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.848292628110357,194.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3241687105417863,155.0,369.0
0.75,0.2429,-0.9011646175590797,1.002724795640327,0.05212840999920706,0.0680262208558565,0.9345371704585066,128.0,367.0
0.75,0.3071,-0.560864844480349,1.0730994152046784,0.3019067795974603,0.26554954410277826,0.6670399985612834,60.0,342.0
0.75,0.3714,-0.30421008799823157,1.4045801526717556,0.7493368666752994,0.4641575586823115,0.5790699141180798,37.0,262.0
0.75,0.4357,-0.4859010188036079,2.47972972972973,0.8579484848344081,0.5150945736855667,0.6685532008849288,49.0,148.0
0.75,0.5,-0.4689847232155141,2.537931034482759,0.9174228495622561,0.5236463121950522,0.5669968647172527,64.0,145.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7402654440808907,234.99999999999997,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8531876691336464,226.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3513653029535697,188.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9709145164573771,140.0,368.0
0.75,0.3071,-0.5965479042060878,1.0574712643678161,0.2672259295991418,0.26554954410277826,0.6944906892581642,131.0,348.0
0.75,0.3714,-0.28166187773234846,1.3954372623574145,0.7821062639061105,0.4641575586823115,0.5612382022340179,66.0,263.0
0.75,0.4357,-0.556794199773099,2.453333333333333,0.6984427121978023,0.5150945736855667,0.6598735458258033,65.0,150.0
0.75,0.5,-0.5470923122964433,2.537931034482759,0.7429734264999904,0.5236463121950522,0.5653234097182334,58.0,145.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.7176636360641484,226.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.7986935120744425,152.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3003356219498854,161.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9640274376607761,124.0,368.0
0.75,0.3071,-0.5117765457988626,1.0728862973760933,0.346485236542171,0.26554954410277826,0.6805915190842405,96.0,343.0
0.75,0.3714,-0.3607563255469771,1.3579335793357934,0.6379176305271494,0.4641575586823115,0.5977149435494474,41.0,271.0
0.75,0.4357,-0.5011379095387396,2.5205479452054793,0.8376351093813944,0.5150945736855667,0.630724952944877,52.0,146.0
0.75,0.5,-0.4588728165879072,2.503401360544218,0.9285651989524656,0.5236463121950522,0.5453384665439618,60.0,147.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.729747736682228,253.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8744266125866824,210.0,369.0
0.75,0.1786,-1.0,1.0,0.0,0.0,1.3380957809286895,159.0,369.0
0.75,0.2429,-1.0,1.0,0.0,0.0680262208558565,0.9783956330093166,132.0,368.0
0.75,0.3071,-0.6342298641936299,1.0454545454545454,0.23399159411334092,0.26554954410277826,0.7036649996674966,93.0,352.0
0.75,0.3714,-0.37088705913475795,1.3333333333333333,0.6118791835531754,0.4641575586823115,0.5458160299970247,50.0,276.0
0.75,0.4357,-0.49799249098962883,2.4563758389261743,0.8231811063872195,0.5150945736855667,0.6355630831450099,41.0,149.0
0.75,0.5,-0.4945655682382218,2.5555555555555554,0.8642416214502248,0.5236463121950522,0.558945327337643,66.0,144.0
0.75,0.05,-1.0,1.0,0.0,0.0,2.72239022233093,241.0,369.0
0.75,0.1143,-1.0,1.0,0.0,0.0,1.8713629795508329,221.0,369.0
